date,gdp_growth,korea_lead,brent_price,exchange_rate,gold_price,gas_price,usa_lead,china_lead,export,export_restored
2011-07-01,0.0572448546465797,-0.38057843317737394,1.5753830975965997,0.11014515912103917,0.4499802354886979,0.4963057463164545,0.7938094407657772,0.9073480157764742,-0.20719737735523505,7037028.0
2011-08-01,0.0572448546465797,-0.686260297260736,1.3016424433702138,0.14104725736784474,0.5710764848918162,0.48303215775908537,0.76656867466113,0.8963574849368037,-0.761335767960652,6367408.0
2011-09-01,0.0572448546465797,-0.9829093609721525,1.407488829671083,0.4055050497156927,0.44426551540483405,0.4236180858379467,0.7523726825063193,0.8844029710550636,-0.6933979146779808,6449504.0
2011-10-01,-0.22428721738577972,-1.2441303753206552,1.2744711488025577,0.24682947323076831,0.5085037576184384,0.46515836838314895,0.7546864800033433,0.8726182063649048,-0.14573751953515335,7111296.0
2011-11-01,-0.22428721738577972,-1.4349279999431535,1.3239472374182895,0.32490011660796725,0.5235918973945841,0.4048926693727607,0.7712358031469719,0.8624214055551711,-0.7010866034673164,6440213.0
2011-12-01,-0.22428721738577972,-1.5158716272280692,1.2063401415284352,0.3434871132317987,0.407906012411293,0.30701696646272014,0.7960635636724263,0.8547742210352283,-0.5628234394531274,6607290.0
2012-01-01,-0.28059363179225166,-1.4917120414029723,1.3207029037385696,0.27785792327283687,0.5176667842576519,0.21038032845840549,0.8208103628026677,0.8500729295703877,-1.0163104307064268,6059297.0
2012-02-01,-0.28059363179225166,-1.3920176907911044,1.6710909411483434,0.2659665829269038,0.5000535046326355,0.2339953830777982,0.8381283314563746,0.8472006830750942,-0.6200487670251164,6538139.0
2012-03-01,-0.28059363179225166,-1.2663698149589118,1.9192824676469333,0.3014827298236682,0.47572289027997616,0.12568582339226753,0.8449246285246659,0.8445286264968956,-0.2590908545483961,6974320.0
2012-04-01,-0.22428721738577972,-1.14997109399857,1.6881236929668741,0.2944172337141211,0.4709010399410154,0.1625881239215865,0.8416576371233049,0.8420509555144768,-0.22382765288106532,7016932.0
2012-05-01,-0.22428721738577972,-1.0700371210466437,1.306508943889794,0.40979955013171576,0.40617127147649335,0.192979173512005,0.8310209728253,0.8404896277975382,-0.015233385344321431,7268997.0
2012-06-01,-0.22428721738577972,-1.0321750835595422,0.6908966281628995,0.32955902298315465,0.43254615505762395,0.27559569729366107,0.8176344031850746,0.8400280732434418,-0.437816663956468,6758348.0
2012-07-01,-0.28059363179225166,-1.0350868545377188,0.9934307437968019,0.2944172337141211,0.43929598241771295,0.3469481405040934,0.8073024663304835,0.8407532817735088,-0.06109491198474675,7213578.0
2012-08-01,-0.28059363179225166,-1.0476985189292485,1.4289825402992289,0.3038337420707684,0.4854860696577905,0.2707169460847224,0.8031059828173426,0.8428762990738008,-0.871372316334388,6234440.0
2012-09-01,-0.28059363179225166,-1.0497809309910466,1.408705454800978,0.25018839470580545,0.5375823936746889,0.36630979258163976,0.806720156405909,0.8467529749898617,-0.15284113642974564,7102712.0
2012-10-01,-0.22428721738577972,-1.0383682311199252,1.362068158155001,0.20008799633170327,0.504803782679998,0.4277512670882567,0.8151692977241751,0.853079911935879,-0.37551519635285874,6833633.0
2012-11-01,-0.22428721738577972,-1.0026426943196078,1.254599605014272,0.18096276166753356,0.5009077099589874,0.4066887253807344,0.8263849470295668,0.8617967640265896,-0.5784275634238208,6588434.0
2012-12-01,-0.22428721738577972,-0.930452409510862,1.2720378985427674,0.1505223054196101,0.4781566654942555,0.3716282707876387,0.8405282866033872,0.8724053459637524,-0.4598019610252744,6731781.0
2013-01-01,-0.39320646060519554,-0.8380239641881855,1.412760871900628,0.1959313474849509,0.46951927266974547,0.36957401380606913,0.8568929917525736,0.8836090583971945,-0.6027829395683626,6559003.0
2013-02-01,-0.39320646060519554,-0.7175595815833989,1.538073260279818,0.1812088268203098,0.415412191839037,0.39435598332107313,0.8736048543009858,0.8930673416731629,-0.9499879385815193,6139441.0
2013-03-01,-0.39320646060519554,-0.5684462572800422,1.230672644126336,0.24922913441075067,0.4269969118942223,0.4786038151931217,0.8876787870119145,0.8997967599445182,0.2407690840397435,7578350.0
2013-04-01,0.0572448546465797,-0.42727494607813055,0.9784257005280961,0.22513481318589612,0.3427866903440835,0.5243935085808441,0.9007747772709465,0.9038382398721332,-0.3573390731617095,6855597.0
2013-05-01,0.0572448546465797,-0.3185387803235223,0.9909974935370116,0.2937096536007644,0.28510135256272306,0.47265804618178875,0.9136638984421737,0.9061045103132521,-0.22589154157341307,7014438.0
2013-06-01,0.0572448546465797,-0.2611146901347438,1.0055969950957522,0.32256760817628916,0.14976983486699336,0.40734076289136845,0.9237752703043256,0.9077909732901439,-0.08604446298137576,7183429.0
2013-07-01,0.39508334108541104,-0.2640084315712668,1.2087733917882255,0.27904414665091437,0.22332969004128334,0.3876939437772896,0.9297972293234835,0.9094819140899482,-0.1714500638655212,7080225.0
2013-08-01,0.39508334108541104,-0.3006444602254477,1.3446298646265056,0.24682947323076831,0.2874230629775969,0.40994321205440654,0.9332015069061654,0.9112527786220923,-0.4918460259591517,6693059.0
2013-09-01,0.39508334108541104,-0.3590421456638833,1.3576071993453858,0.16070777414603654,0.2344066570258958,0.4065256266534888,0.9346215358700576,0.9125503539372133,-0.3496346610824161,6864907.0
2013-10-01,0.5640025843048266,-0.41282426843723297,1.255410688434202,0.12576657537348268,0.23180621245917354,0.40994321205440654,0.935139915322523,0.9126157269595652,-0.25156684653282835,6983412.0
2013-11-01,0.5640025843048266,-0.4418338009690128,1.2030958078487153,0.11947862106880436,0.17231126615386394,0.4681673196653856,0.9357146129730367,0.9106994490816511,-0.3760837174160676,6832946.0
2013-12-01,0.5640025843048266,-0.4386696164075858,1.3235416957083248,0.11241846850575854,0.1313452415258407,0.5084937776886217,0.9350384950998389,0.9065022634521469,-0.20896914387099952,7034887.0
2014-01-01,0.45138975549188276,-0.42303800378790773,1.2164786842775606,0.15002445694002375,0.16342033665822076,0.6035549849337788,0.9337650315109869,0.8999883233432726,-0.5597904995744367,6610955.0
2014-02-01,0.45138975549188276,-0.41256284008314925,1.2481109376548318,0.1427951919481636,0.23014800906380817,0.5605317192841629,0.935782222567596,0.8921435020619164,-1.0292763521305264,6043629.0
2014-03-01,0.45138975549188276,-0.4173136243106936,1.1905240148397995,0.1357965701643451,0.19984148419486925,0.5282812771468891,0.9411333841215281,0.883679858143374,0.6253988233186321,8043136.0
2014-04-01,0.33877692667893916,-0.4421222736355831,1.20187918271882,0.055770060094598506,0.20963873778648967,0.5873597707246084,0.9476190229757506,0.8754453714788397,0.23374408359493992,7569861.0
2014-05-01,0.33877692667893916,-0.4750442167076958,1.274065607092593,0.021769089561836097,0.16862986852583273,0.5515933305342792,0.9532234427064026,0.8680296162744803,-0.26646093983069324,6965414.0
2014-06-01,0.33877692667893916,-0.49728365634595223,1.3657180335446863,0.0,0.23046406022233423,0.5406418010326915,0.9571606533607095,0.8616799527027474,0.011103952876472456,7300823.0
2014-07-01,0.0009384402401077614,-0.4926500641392001,1.161730553432283,0.04206610568395064,0.1990276702681495,0.4510045925583287,0.9589038433698533,0.8568629803727141,-0.027667197534588135,7253972.0
2014-08-01,0.0009384402401077614,-0.44351054834343573,0.952471031090335,0.005787447864566531,0.20276597873761393,0.4846493002418887,0.9588138787586189,0.8538948370942379,-0.2844996911201065,6943616.0
2014-09-01,0.0009384402401077614,-0.35125338366653724,0.769166178186148,0.11191345606050263,0.13939212502697984,0.4928279527562077,0.9572056422408934,0.8523956207885348,-0.56486084681502,6604828.0
2014-10-01,-0.22428721738577972,-0.2205301918569103,0.3774128863599426,0.14529025594830003,0.10433328985828272,0.45590516119390523,0.9536059738926639,0.8528525033631027,0.19673394165914637,7525138.0
2014-11-01,-0.22428721738577972,-0.06029264034900236,0.05338506009789441,0.24178314642661647,0.1078037341313065,0.4880192794292456,0.9479229473024446,0.8555115870957799,-0.3763774946758044,6832591.0
2014-12-01,-0.22428721738577972,0.09953924647154315,-0.6400912639422828,0.22101704505494624,0.11541602903618209,0.2881326888327208,0.9396353106085229,0.8603694521871965,-0.46133705065009595,6729926.0
2015-01-01,-0.16798080297930781,0.22322190226272987,-1.2313710770712762,0.20692015176496525,0.19609268220547982,0.24926508059493446,0.9289516394495578,0.8663148139756274,0.22349084345933895,7557471.0
2015-02-01,-0.16798080297930781,0.30967355452494166,-0.8120409489674496,0.21883447376484,0.14068422702524153,0.2578803701583995,0.9167907994398945,0.8728361257263302,-1.268939013082191,5754021.0
2015-03-01,-0.16798080297930781,0.35862376013326175,-0.9016656668697182,0.24562883255254064,0.11462198598448214,0.2389158756145633,0.9047187374282544,0.8795111237525752,0.14325489480498363,7460514.0
2015-04-01,-0.618432118231083,0.3701626667959957,-0.7544540261524173,0.1549987650241782,0.11391566315085644,0.2612590799424842,0.8928827847500145,0.8847012886573893,-0.32521473669489,6894416.0
2015-05-01,-0.618432118231083,0.35168238659396023,-0.5695270064083702,0.24250463506226794,0.12043100788001837,0.23932445114948553,0.88032128282196,0.8857932865549394,-0.3452040034806399,6870261.0
2015-06-01,-0.618432118231083,0.3149021216065006,-0.6749678509992744,0.2600009726975365,0.10451154195614443,0.27715016336125153,0.8664083610911177,0.8818336883835123,-0.2533187520507515,6981295.0
2015-07-01,0.2824705122724672,0.28434204849191036,-0.8744943723020621,0.3871189438938103,0.03382005806605992,0.25428610507929794,0.8485926366768197,0.8744372958854711,-0.3163484562418772,6905130.0
2015-08-01,0.2824705122724672,0.2649602912068444,-1.2816582491069382,0.41543969438110295,0.0688877319330885,0.24886193058906314,0.8280923963675093,0.8662437743043299,-0.6209731309663161,6537022.0
2015-09-01,0.2824705122724672,0.2578386222509317,-1.2370486610107865,0.4217425287940273,0.05281270794924975,0.2148260643616553,0.8081547962220483,0.8589976397763834,-0.1736653926664093,7077548.0
2015-10-01,0.33877692667893916,0.2506268055867262,-1.2041997825036201,0.3181302146383551,0.07706222102278559,0.17069514415053688,0.7916381736681402,0.8533637769562077,-0.7111205450850857,6428088.0
2015-11-01,0.33877692667893916,0.2385470126741714,-1.3729051338490668,0.35987527856483226,0.005010983966288407,0.15117974471738638,0.7777599668404065,0.8487019264059796,-0.5264463668235272,6651248.0
2015-12-01,0.33877692667893916,0.22232042517969935,-1.6267742442871669,0.39280720201401564,0.0,0.17427009482385514,0.7659156739955151,0.8441454073022463,-0.2869541794366676,6940650.0
2016-01-01,0.0009384402401077614,0.20888841664261162,-1.9232252342715934,0.45259074431108814,0.053935753730596225,0.16552586210290532,0.7564721697024552,0.8399107654716111,-0.8636397678414861,6243784.0
2016-02-01,0.0009384402401077614,0.21582979018191312,-1.8632050611967712,0.5348743990837335,0.15886174907822248,0.01973976200131844,0.7501706494134268,0.8369802615245199,-0.4244212484540489,6774535.0
2016-03-01,0.0009384402401077614,0.2477420789210491,-1.6186634100878665,0.32606560634538795,0.15987648816111477,0.08484843247596974,0.7482087317382238,0.8357185685097157,0.6423278413536594,8063593.0
2016-04-01,0.5076961698983546,0.2964218414044523,-1.4819958538296563,0.3162596275735936,0.20527775298974849,0.13795710762265911,0.7484000134378235,0.8358778284193633,-0.3300177880061917,6888612.0
2016-05-01,0.5076961698983546,0.3601562711744059,-1.2727363314877078,0.4360933230764594,0.14446520390399442,0.16326709406697382,0.7489234446489519,0.8372578740223524,0.0483069119996425,7345779.0
2016-06-01,0.5076961698983546,0.44038773156373545,-1.2114995332829905,0.34533870873943684,0.22935746279415437,0.29479686012124373,0.7491032612354047,0.8403396908693601,-0.14240831977199575,7115319.0
2016-07-01,0.0009384402401077614,0.5343216436150696,-1.3453282975714456,0.2712053053391976,0.258139689222852,0.28564213849445863,0.7510604453712801,0.8453561192888834,0.33363497223804894,7690569.0
2016-08-01,0.0009384402401077614,0.6396141669125265,-1.3092350853845591,0.25832820800072653,0.22205624343442665,0.2877500696151153,0.756258130542875,0.8517478767991022,-0.20974372278681247,7033951.0
2016-09-01,0.0009384402401077614,0.7437347700020489,-1.2796305405571131,0.22586081869460983,0.22658583249511377,0.2913770299929451,0.7663422443166041,0.8593634922683435,0.013457481120673354,7303667.0
2016-10-01,-0.11167438857283611,0.8404632610107673,-1.1599957361174333,0.3283950590887734,0.1911006160602149,0.31388439752359953,0.7807893722656232,0.8672280936057035,0.8907268587307912,8363758.0
2016-11-01,-0.11167438857283611,0.9467474090995475,-1.3542502151906763,0.3850681976482555,0.10638135585849628,0.3717992030514322,0.7977743935287052,0.8744930238265525,0.0888547941759279,7394777.0
2016-12-01,-0.11167438857283611,1.0729542007232145,-1.0062954280406922,0.47163609234173975,0.08644345788314745,0.43280693136162995,0.814990514268267,0.8803562743405138,-0.009947049752213364,7275385.0
2017-01-01,0.2824705122724672,1.2046600025533443,-0.9547916308751354,0.3690638957711023,0.13921972400831617,0.33050964288894613,0.8289124731779509,0.8846911764801817,-0.33046797062392913,6888068.0
2017-02-01,0.2824705122724672,1.3223027618882601,-0.94303092128615,0.29606752435336503,0.17523041907607162,0.2658059831595646,0.8380851458443672,0.8875470747220469,-0.21262025730750245,7030475.0
2017-03-01,0.2824705122724672,1.4065007214429084,-1.076048602154675,0.2669198435595135,0.17297922027359824,0.3435828714917931,0.842555130138706,0.8891386115524362,1.2720141575812947,8824505.0
2017-04-01,0.0009384402401077614,1.4446332020549137,-1.0468495990371938,0.312982940157017,0.1871556010504669,0.358695087484063,0.8440602613505419,0.8900528904768308,1.872746449122537,9550429.0
2017-05-01,0.0009384402401077614,1.4358888743495641,-1.1271468576102672,0.2695395549570456,0.19298567181412896,0.3221521196520297,0.8449166780065838,0.8909518568112773,0.01863127105834706,7309919.0
2017-06-01,0.0009384402401077614,1.3890120660321963,-1.2877413747564135,0.32746352211200147,0.16552407951508652,0.3155453101808857,0.8469041359547376,0.892168745790908,7.758066564961807,16662241.0
2017-07-01,0.6203089987112983,1.3015687889786611,-1.2021720739537953,0.26834909601220147,0.1913466857901991,0.2697373440168507,0.850730441915303,0.8933348707308433,0.6114026126315119,8026223.0
2017-08-01,0.6203089987112983,1.1823033708942956,-1.0715876433450597,0.2892239485194743,0.23062204996993785,0.3164664393916391,0.8592413793565044,0.8938093219366934,0.030237541671890522,7323944.0
2017-09-01,0.6203089987112983,1.0395995486512528,-0.8911215824106279,0.3304898285140254,0.2006546649511156,0.31036579937497166,0.8714407147481467,0.892956287780315,0.7333358987122212,8173567.0
2017-10-01,0.11355126905305163,0.8796775141224016,-0.8359679098553857,0.2716810430059624,0.18896558149431186,0.28947030825508724,0.8860152722203267,0.8905225947750033,0.007749099324436434,7296769.0
2017-11-01,0.11355126905305163,0.6984806204341436,-0.6250862206735772,0.1939730337246992,0.19404963614019177,0.3136996225275871,0.9009443163561954,0.8864706129495659,0.6244852174179296,8042032.0
2017-12-01,0.11355126905305163,0.5157512157047286,-0.5577662968193845,0.15027339279550844,0.22038248667006055,0.30027372643941186,0.9157410685601022,0.880953362723254,1.3315541189433784,8896453.0
2018-01-01,0.11355126905305163,0.3575419876336328,-0.36675615142586215,0.14379349764771732,0.2470017099989228,0.30813492019415467,0.9304736563254892,0.8748375103959809,-0.12910476138459293,7131395.0
2018-02-01,0.11355126905305163,0.23115490059336746,-0.5192398343727084,0.1807166738118724,0.22721999629054412,0.24441279868925936,0.943847439809133,0.8683136702196634,-0.646348038333381,6506359.0
2018-03-01,0.11355126905305163,0.12279735521360946,-0.49085191467515715,0.1327915300699516,0.23464274056564438,0.2576811437630411,0.9521882943274704,0.8614564801542031,0.6539018378457107,8077579.0
2018-04-01,0.16985768345952332,0.028953590870593723,-0.24387701330646228,0.1440430157003476,0.22824969250149696,0.2636348447813899,0.9546859930632934,0.8537447825668529,1.590413261850292,9209258.0
2018-05-01,0.16985768345952332,-0.06092367430712883,-0.046378200553499276,0.16813599066740892,0.21670676927527488,0.30008553877424016,0.9523570748962271,0.8445072240515152,2.5276115453635537,10341767.0
2018-06-01,0.16985768345952332,-0.15977063646093945,-0.1506024200145087,0.25761098757199363,0.1757300276770195,0.29479686012124373,0.9465158225427359,0.8334955602695935,2.8233624917607894,10699152.0
2018-07-01,-0.22428721738577972,-0.2622144921760389,-0.1570910873739488,0.2676345655203711,0.15818470861841405,0.26738102184787627,0.9376300637960426,0.8213536424672796,1.8654078104201552,9541561.0
2018-08-01,-0.22428721738577972,-0.360601701017514,-0.22684426148793152,0.25378255132249095,0.13516009201766366,0.29327887644617456,0.9259182773853425,0.809067485939476,0.8199215738847739,8278197.0
2018-09-01,-0.22428721738577972,-0.4574563988178577,0.031080266049818648,0.24514842491045385,0.12603333243998804,0.31055140430235373,0.9096439571507702,0.7974749708569959,2.6034507656207784,10433411.0
2018-10-01,0.2824705122724672,-0.5529859253061423,0.1178661919823321,0.3169612514686406,0.14231859979499273,0.3560812447709226,0.8883124434535148,0.7867102271434128,2.1557863569013036,9892454.0
2018-11-01,0.2824705122724672,-0.6330190607372073,-0.5423557118407141,0.2735831455801687,0.1517308557127386,0.5609294441359655,0.8638233209173904,0.7774791673812622,1.3445887263183463,8912204.0
2018-12-01,0.2824705122724672,-0.6859988689066523,-0.8420510355048609,0.2604787128423993,0.19780576002421135,0.29782356518319386,0.8387499589544873,0.7707150450767557,1.0716514461082167,8582387.0
2019-01-01,-0.618432118231083,-0.7251500186224804,-0.7589149849620327,0.2533036101788717,0.23298903484194522,0.27364803516321445,0.8155803752238313,0.7677069969688226,0.26154286024022705,7603453.0
2019-02-01,-0.618432118231083,-0.7613803825892989,-0.5743935069279502,0.2818889321538798,0.2257925862720942,0.2732578899968484,0.7962506268331353,0.7686354034214204,0.6754452277125468,8103612.0
2019-03-01,-0.618432118231083,-0.8181554092782974,-0.4859854141555768,0.30641746429632377,0.211731999193721,0.24339791008505707,0.7806386063067947,0.772407815871464,1.280678517889587,8834975.0
2019-04-01,-0.3369000461987236,-0.9038588355615906,-0.2795646837833835,0.38301587343338994,0.20138598708470656,0.22551349963714662,0.7661581234168864,0.7772039822185448,0.6882621916528364,8119100.0
2019-05-01,-0.3369000461987236,-0.9967921080507556,-0.2759148083936988,0.4343036907210376,0.22181729936633765,0.19990242761453125,0.7525845042657835,0.7818135811535498,1.7606575976385272,9414981.0
2019-06-01,-0.3369000461987236,-1.080890905126278,-0.5638494224688599,0.3520399878484888,0.3005075134307926,0.16777779159359962,0.7403256088138264,0.7861943324765619,2.900244414404685,10792056.0
2019-07-01,-0.44951287501166726,-1.160545420182467,-0.5760156737678103,0.4167915561544113,0.3181626493813017,0.15071974980932867,0.7303321505086657,0.7898637363415659,2.4155111082974696,10206305.0
2019-08-01,-0.44951287501166726,-1.2124975444772692,-0.7739200282307382,0.4793483380188661,0.38267092443123296,0.1625881239215865,0.7238004497983255,0.7924691615683592,1.2715590097140967,8823955.0
2019-09-01,-0.44951287501166726,-1.2236037421401542,-0.6202197201539972,0.4461376920307991,0.3433541453553932,0.17270816768672304,0.7237017342838143,0.7942103517790784,0.6801531117425254,8109301.0
2019-10-01,-0.16798080297930781,-1.1868054476110155,-0.746748733663082,0.3720433935573162,0.3726520405910243,0.23748409125980485,0.7296013632580696,0.7959154560023833,1.3142568449067091,8875551.0
2019-11-01,-0.16798080297930781,-1.1141283651774476,-0.6048091351753264,0.41250830786789194,0.3432123104829694,0.16168186521352845,0.7388675538718346,0.799063316657243,0.7458292938960119,8188664.0
2019-12-01,-0.16798080297930781,-1.0320759210804036,-0.4385370340896698,0.3559605103448611,0.3783594818194915,0.14052721514876365,0.7478227224234146,0.8043898641997735,0.5322772247731191,7930608.0
2020-01-01,-1.0125770190763863,-0.9779512370155105,-0.5869652999368659,0.4363169427136988,0.4218786111386077,0.05457881237460238,0.7520417747369805,0.6910225338003073,-0.3943558354301168,6810866.0
2020-02-01,-1.0125770190763863,-0.9419191980069567,-0.9109931261989137,0.4848434638276835,0.40783934481928963,0.012294688888678462,0.748017446847463,0.18845175993204322,0.5485433820051911,7950264.0
2020-03-01,-1.0125770190763863,-0.9075098177478526,-1.8700992702661765,0.49295552952762023,0.42758587541101356,0.0,0.5878137882537828,0.0,0.7651300460899281,8211987.0
2020-04-01,-3.152220766522318,-0.8459209034355034,-2.4228526209484937,0.49470625044485317,0.4895632636357723,0.08233044854585558,0.0,0.3190387960307426,-0.9213657580673925,6174028.0
2020-05-01,-3.152220766522318,-0.732533115932464,-1.9767567399869759,0.5387505517108195,0.5244270878742956,0.05667037577070244,0.19273019798986724,0.6481712034556786,-1.4423975203544195,5544414.0
2020-06-01,-3.152220766522318,-0.5354521960412774,-1.5351218178350732,0.4612444439818937,0.5531300571791915,0.030634306713074322,0.4033740741996539,0.8159852377766512,-1.0627206174122195,6003215.0
2020-07-01,-2.138705307205824,-0.26397237248794714,-1.4146759299754634,0.43519865699791893,0.6555118074357198,0.04350056035968286,0.5977685491407527,0.8569443169982627,-0.4615944160804569,6729615.0
2020-08-01,-2.138705307205824,0.06032499335989604,-1.353844673480711,0.42735750123031124,0.6516646720875059,0.2368696246882026,0.6779060676061945,0.9026140376635041,-0.784446521573802,6339481.0
2020-09-01,-2.138705307205824,0.409827658449158,-1.5091671483973124,0.3859798350908292,0.6068423680852835,0.21545900589123113,0.7121817677792706,0.9581388855924899,-0.007749099324436434,7278041.0
2020-10-01,-1.9697860639864082,0.7579781079138614,-1.5383661515147935,0.30641746429632377,0.5982094888564395,0.3721409497804503,0.7543556390052117,0.9759615316757788,0.1434319887024024,7460728.0
2020-11-01,-1.9697860639864082,1.0945896507158437,-1.4369807240235395,0.23841361655211557,0.5416963599696354,0.28679265959411004,0.8000915906460477,0.9891666453213723,0.326497426138811,7681944.0
2020-12-01,-1.9697860639864082,1.4170480033143191,-1.1409352757490776,0.18931626790028133,0.6066219006113274,0.21798539974702025,0.8475797931874354,0.9971219143256107,0.16489427949471966,7486663.0
2021-01-01,-0.28059363179225166,1.7279674492500476,-0.9470863383857999,0.26787276362025025,0.5816305212709016,0.2232213198797729,0.8893986301732753,1.0,0.16015577642640239,7480937.0
2021-02-01,-0.28059363179225166,2.0070647541549587,-0.6425245142020729,0.27904414665091437,0.5106812191836712,0.26521448273664483,0.9303271005281317,0.9969933023874376,-0.17216671487096352,7079359.0
2021-03-01,-0.28059363179225166,2.234236979077554,-0.5155899589830231,0.29865877696946086,0.5026749175645131,0.23234795883264092,0.9650872185200186,0.9888594742852241,1.253620390955467,8802278.0
2021-04-01,2.2531950164989833,2.382259516110449,-0.5399224615809238,0.2523454698105496,0.5339250227035288,0.29612255931326537,0.9931963660032466,0.9765227702923838,0.20827731911285888,7539087.0
2021-05-01,2.2531950164989833,2.4090333854763313,-0.38906094547393794,0.24898926542173072,0.6122293451405785,0.30645735885566683,1.0,0.960759937682738,0.6464142416595188,8068531.0
2021-06-01,2.2531950164989833,2.3024787942626346,-0.2012951337601357,0.28520401826094854,0.5362271197999195,0.42106312671739554,0.9997646863298186,0.9420494216117632,0.2847893306719596,7631544.0
2021-07-01,0.9018410707436577,2.087025771419371,-0.11978125005716726,0.34186591207464545,0.5627743091554613,0.4621371954943362,0.9946874582460055,0.9212025240329211,0.6223079555295707,8039401.0
2021-08-01,0.9018410707436577,1.8045028535989753,-0.3047082698012147,0.36309489657114113,0.5632915406596801,0.5291117332167322,0.9877460636416657,0.9002252471315799,-0.19188620310270163,7055530.0
2021-09-01,0.9018410707436577,1.4869124772488493,-0.14735808633478864,0.4188180649678479,0.5275828485070626,0.7110456545450606,0.9823605047343449,0.8809381833705672,0.00877194071326636,7298005.0
2021-10-01,0.7329218275242422,1.1748211111051734,0.21965716118355133,0.38392821249535203,0.5434545433604825,0.6616750988464263,0.9791167290322988,0.8644370065015465,0.9368805075477998,8419530.0
2021-11-01,0.7329218275242422,0.9095164055705726,0.11867727540226197,0.42758185444755625,0.5391123292313589,0.5549411251075379,0.9763773248554273,0.8503330377454787,0.20379038868386545,7533665.0
2021-12-01,0.7329218275242422,0.7005540177250957,-0.16033542105366888,0.42960018463969973,0.5693070709109822,0.43375105470728903,0.9710425903929973,0.8370654860759537,0.4910929631243336,7880841.0
2022-01-01,0.2824705122724672,0.5287324857003011,0.340103049043161,0.46677695627802507,0.5507486380431592,0.5948685850810956,0.9606242807280836,0.8225032116800683,0.2393978476471131,7576693.0
